CPF;CLIT;IDADE_CLIENTE;ESCOLARIDADE;ESTADO_CIVIL;OCUPACAO;TIPO_RESIDENCIA;POSSUI_VEICULO;PORTABILIDADE;QT_DEPENDENTES;RENDA_BRUTA;RENDA_LIQUIDA;TEMPO_RELAC;COMP_RENDA
29969289285;2275;25;FUNDAM;SOLTEIRO;APOSENTADO;FINANCIADA;NAO;NAO;2;1412.0;1154.76;2;0.9320861106899468
60633738410;2276;33;MEDIO;DIVORCIADO;APOSENTADO;PROPRIA;SIM;SIM;1;5487.41;4400.98;25;0.33697026400077496
90167032474;2277;27;MEDIO;SOLTEIRO;AUTONOMO;PROPRIA;SIM;NAO;0;2307.58;1798.78;21;0.5317155808816358
30130912162;2278;55;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;3;5442.64;4487.49;22;0.33845499725515116
60064242196;2279;30;FUNDAM;CASADO;AUTONOMO;PROPRIA;SIM;NAO;2;3093.55;2440.88;37;0.22316618060540822
35878552797;2280;52;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;2;12510.15;9511.12;92;0.06425636479420976
31626862419;2281;45;SUPERIOR;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;1;17654.4;14277.07;51;0.06515430441705963
67348955259;2282;45;POS;CASADO;ASSALARIADO;ALUGADA;NAO;NAO;0;26357.09;21699.6;90;0.07772296069244614
52244090949;2283;41;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;0;9619.63;7752.41;20;0.2190364231612878
48832467870;2284;54;SUPERIOR;DIVORCIADO;APOSENTADO;PROPRIA;SIM;NAO;2;27844.46;22579.27;60;0.052997678192228136
62661293083;2285;45;POS;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;SIM;2;40366.24;31643.95;107;0.06077529661678746
37145012746;2286;44;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;1;13949.99;10957.63;47;0.1934318094306171
95866573020;2287;24;FUNDAM;DIVORCIADO;AUTONOMO;PROPRIA;NAO;SIM;0;1412.0;1133.15;1;0.7811091749924892
82439252143;2288;40;SUPERIOR;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;2;16968.84;13035.49;55;0.2720881459222094
76174365514;2289;40;SUPERIOR;SOLTEIRO;APOSENTADO;PROPRIA;SIM;NAO;3;11844.45;9925.97;52;0.35533250589710946
57035430765;2290;59;MEDIO;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;1;10375.53;7958.62;74;0.20245495740786199
50211440634;2291;43;MEDIO;DIVORCIADO;ASSALARIADO;PROPRIA;NAO;NAO;0;5252.04;4270.2;25;0.2624259036962855
30346117162;2292;24;MEDIO;CASADO;APOSENTADO;ALUGADA;SIM;NAO;0;9990.34;7639.27;32;0.1580709959074304
16627158647;2293;42;SUPERIOR;CASADO;ASSALARIADO;ALUGADA;NAO;SIM;0;14671.24;11745.59;47;0.16856512356349457
80068014569;2294;33;MEDIO;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;3;5246.12;4346.91;39;0.21582073022388057
13186350236;2295;41;SUPERIOR;CASADO;EMPRESARIO;ALUGADA;NAO;SIM;2;27223.18;22297.4;57;0.10680475222732208
56838942162;2296;53;SUPERIOR;SOLTEIRO;APOSENTADO;FINANCIADA;SIM;SIM;1;27340.79;21471.55;97;0.06620817909752016
74877092383;2297;40;SUPERIOR;CASADO;ASSALARIADO;CEDIDA;SIM;NAO;2;17698.55;14795.7;60;0.18960104483138432
50899682514;2298;48;MEDIO;CASADO;ASSALARIADO;FINANCIADA;SIM;SIM;0;12116.61;9814.07;94;0.0841706385521675
66226094895;2299;41;MEDIO;CASADO;ASSALARIADO;ALUGADA;NAO;NAO;1;15934.98;13173.91;62;0.04722060035312642
80033569436;2300;54;FUNDAM;SOLTEIRO;EMPRESARIO;PROPRIA;NAO;NAO;1;3800.67;2992.83;55;0.24904315192034027
23833363919;2301;18;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;0;4152.47;3460.97;21;0.5197738725644437
90237323215;2302;29;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;SIM;2;4437.97;3387.1;17;0.2758758258520401
95376943774;2303;33;MEDIO;CASADO;ASSALARIADO;ALUGADA;SIM;SIM;2;5613.45;4691.16;25;0.3079742819409804
80728946157;2304;20;SUPERIOR;VIUVO;APOSENTADO;PROPRIA;NAO;NAO;0;12869.98;9926.37;56;0.2094537731417869
72325169252;2305;18;POS;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;2;6348.9;5059.76;13;0.6152189061214065
98695229927;2306;47;SUPERIOR;VIUVO;EMPRESARIO;PROPRIA;NAO;NAO;1;14071.03;11216.85;46;0.0479961330515907
26070562061;2307;51;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;0;27702.35;21427.51;110;0.06739375089576113
11055161336;2308;40;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;1;6034.75;5064.75;38;0.4275877822927203
50145677363;2309;52;POS;CASADO;AUTONOMO;ALUGADA;SIM;SIM;0;38840.09;30473.16;103;0.07743354797237618
11034654940;2310;28;POS;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;2;23085.65;17772.36;31;0.17913546697671628
15544433328;2311;44;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;SIM;0;5782.36;4462.23;20;0.4699345170958008
38751968223;2312;18;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;SIM;1;3210.54;2529.71;7;0.7157210612881963
47878435661;2313;36;SUPERIOR;DIVORCIADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;0;9744.72;8018.87;52;0.19098418746230383
90026196211;2314;18;MEDIO;SOLTEIRO;ASSALARIADO;FINANCIADA;SIM;SIM;0;2735.19;2154.65;25;0.5075756913656002
28994311824;2315;18;FUNDAM;DIVORCIADO;EMPRESARIO;PROPRIA;NAO;SIM;0;1956.3;1549.23;3;0.8626969960010644
56388374536;2316;46;SUPERIOR;CASADO;EMPRESARIO;PROPRIA;SIM;NAO;0;28813.47;23520.09;81;0.08216378454234795
82075259586;2317;34;FUNDAM;CASADO;AUTONOMO;PROPRIA;SIM;NAO;4;5673.13;4323.02;41;0.24967018136867025
42712478046;2318;49;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;1;15517.61;12644.62;76;0.15479030547964417
36965439993;2319;55;SUPERIOR;CASADO;EMPRESARIO;PROPRIA;SIM;NAO;3;15775.19;13153.62;59;0.21309292390440096
56739713240;2320;29;SUPERIOR;SOLTEIRO;AUTONOMO;PROPRIA;SIM;SIM;1;16992.2;13164.14;72;0.1268591400118652
75574647525;2321;18;SUPERIOR;SOLTEIRO;APOSENTADO;CEDIDA;SIM;SIM;1;4700.18;3797.43;11;0.6055924255869031
14561561428;2322;27;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;0;4564.14;3507.84;29;0.4729774958236919
44638460290;2323;41;MEDIO;SOLTEIRO;AUTONOMO;ALUGADA;SIM;SIM;0;4780.81;3997.52;43;0.3293695803790975
67637683664;2324;53;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;1;15418.16;11954.54;35;0.1969019017701768
70062271045;2325;49;SUPERIOR;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;0;5570.55;4423.03;17;0.5796744098015629
13866189529;2326;25;MEDIO;SOLTEIRO;APOSENTADO;PROPRIA;SIM;NAO;4;1412.0;1113.44;1;0.98
77859050855;2327;31;FUNDAM;DIVORCIADO;APOSENTADO;PROPRIA;SIM;SIM;1;3287.26;2748.45;12;0.3235286378644562
81189931153;2328;64;POS;CASADO;APOSENTADO;CEDIDA;SIM;NAO;1;34008.62;27578.15;61;0.1220433731282454
69534810886;2329;27;SUPERIOR;CASADO;SERVIDOR PUBLICO;ALUGADA;NAO;NAO;0;7615.09;5970.25;25;0.32257955347984035
13756922346;2330;45;POS;CASADO;AUTONOMO;PROPRIA;SIM;SIM;0;36716.13;29847.23;72;0.028729836350132612
39725017487;2331;37;SUPERIOR;SOLTEIRO;APOSENTADO;PROPRIA;SIM;NAO;0;18445.98;15458.16;96;0.15489918650217813
75513857563;2332;27;POS;CASADO;SERVIDOR PUBLICO;FINANCIADA;NAO;NAO;3;35456.65;28886.76;68;0.08982673070314133
99272520336;2333;36;SUPERIOR;DIVORCIADO;ASSALARIADO;FINANCIADA;SIM;NAO;0;9377.38;7648.67;30;0.4634362827960451
78555791329;2334;41;SUPERIOR;VIUVO;ASSALARIADO;ALUGADA;NAO;NAO;0;7075.46;5720.25;1;0.5138690758591095
44695352841;2335;28;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;0;20278.7;15491.83;78;0.09755171771395367
38773027656;2336;56;SUPERIOR;SOLTEIRO;ASSALARIADO;ALUGADA;SIM;NAO;2;19066.9;15485.2;78;0.24302076172829756
13910420318;2337;42;SUPERIOR;CASADO;ASSALARIADO;ALUGADA;NAO;SIM;0;8951.84;6938.24;32;0.2588295307040977
55475784310;2338;27;SUPERIOR;CASADO;AUTONOMO;PROPRIA;SIM;NAO;1;14070.48;10790.44;36;0.17205105759460995
34047723387;2339;41;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;SIM;2;24316.86;19340.63;65;0.09209230901769566
82760582090;2340;45;FUNDAM;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;0;5990.77;4687.48;39;0.11102545606894385
33563246744;2341;36;SUPERIOR;CASADO;AUTONOMO;PROPRIA;SIM;NAO;1;7595.3;6148.92;19;0.5235106958568094
28598991686;2342;48;POS;VIUVO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;1;44372.51;36048.71;56;0.08418501150063762
24167948197;2343;36;POS;CASADO;ASSALARIADO;CEDIDA;SIM;NAO;0;39370.01;30965.4;86;0.05988593380881607
23350396332;2344;35;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;SIM;4;6358.17;5329.45;63;0.07923472641524815
33211344190;2345;21;FUNDAM;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;0;1932.0;1492.56;10;0.6546733710211486
45991847211;2346;41;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;1;7163.31;5837.5;66;0.2328190179851316
27636283859;2347;32;SUPERIOR;CASADO;APOSENTADO;PROPRIA;SIM;SIM;0;11928.63;9086.95;15;0.277996202565982
24163131922;2348;47;SUPERIOR;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;0;17198.22;13519.33;49;0.269794990418712
41234827680;2349;27;SUPERIOR;DIVORCIADO;SERVIDOR PUBLICO;PROPRIA;SIM;SIM;2;9571.21;7802.62;47;0.44381058493087905
23296452968;2350;45;MEDIO;CASADO;ASSALARIADO;ALUGADA;SIM;SIM;1;17441.91;14507.73;64;0.06488772443140475
62015270224;2351;36;FUNDAM;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;0;1869.01;1518.9;26;0.2604899877221225
83794987143;2352;19;FUNDAM;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;1;1412.0;1171.68;19;0.7287020685603469
41784831291;2353;20;FUNDAM;CASADO;APOSENTADO;ALUGADA;NAO;NAO;2;3225.19;2709.01;33;0.40573771303875383
91926371067;2354;29;MEDIO;VIUVO;EMPRESARIO;ALUGADA;SIM;SIM;1;2213.7;1825.02;1;0.6355550010929271
17032552075;2355;26;MEDIO;SOLTEIRO;EMPRESARIO;PROPRIA;NAO;SIM;4;4027.74;3273.21;17;0.7026434718081646
52494751163;2356;31;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;1;15916.94;12467.86;89;0.0632052092307596
35125764217;2357;32;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;SIM;3;2501.44;2087.89;14;0.7956736033121998
19894932767;2358;57;POS;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;SIM;2;41119.19;32310.25;61;0.0816160748819651
18487170789;2359;42;SUPERIOR;DIVORCIADO;ASSALARIADO;ALUGADA;SIM;SIM;2;10693.97;8605.57;54;0.345155991739379
37388938285;2360;55;POS;DIVORCIADO;APOSENTADO;ALUGADA;NAO;SIM;2;40959.93;32463.81;109;0.10100553453821723
13155490770;2361;59;SUPERIOR;DIVORCIADO;ASSALARIADO;PROPRIA;NAO;NAO;1;24309.89;18898.93;60;0.09562560351177384
33194126319;2362;45;SUPERIOR;CASADO;APOSENTADO;PROPRIA;SIM;NAO;4;14356.46;11508.51;51;0.13277791324637378
55498223085;2363;52;MEDIO;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;SIM;1;7264.58;5788.39;43;0.22706471431667014
32367447019;2364;38;MEDIO;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;SIM;3;5514.62;4542.92;46;0.3586480315008313
76011911430;2365;32;MEDIO;DIVORCIADO;AUTONOMO;PROPRIA;NAO;NAO;1;3291.25;2611.78;10;0.3124043025266785
96250274751;2366;49;SUPERIOR;DIVORCIADO;EMPRESARIO;PROPRIA;SIM;NAO;0;27310.87;22758.25;71;0.123133774967977
88972172785;2367;68;SUPERIOR;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;0;23845.68;18503.27;72;0.0817104278463515
37246111172;2368;31;POS;CASADO;AUTONOMO;PROPRIA;SIM;SIM;0;13498.86;10773.59;19;0.3523241245429862
93935365991;2369;52;SUPERIOR;SOLTEIRO;EMPRESARIO;ALUGADA;SIM;NAO;0;16845.09;13070.91;38;0.1775259859960723
85512654772;2370;19;MEDIO;DIVORCIADO;ASSALARIADO;ALUGADA;NAO;SIM;1;2608.68;2121.13;30;0.5435309818599828
52629725538;2371;30;POS;CASADO;AUTONOMO;ALUGADA;NAO;NAO;3;14518.63;11908.66;35;0.28066796935384253
50171840196;2372;37;MEDIO;DIVORCIADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;2;2911.57;2239.51;7;0.5837038959152135
92483910961;2373;49;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;0;2302.63;1794.69;13;0.4226832100213475
63837339662;2374;44;SUPERIOR;CASADO;AUTONOMO;ALUGADA;SIM;NAO;2;19275.24;16180.33;74;0.2176486395712999
11276266249;2375;34;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;0;7638.76;6369.49;38;0.39273675575969774
84644265159;2376;42;SUPERIOR;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;SIM;2;13981.97;11216.52;51;0.2746747111851459
73146864083;2377;39;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;3;11658.88;9538.27;42;0.24976582851858622
72983324967;2378;34;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;1;2845.57;2239.84;15;0.48193702191331267
32239712277;2379;30;MEDIO;VIUVO;APOSENTADO;ALUGADA;SIM;SIM;1;6496.88;5437.16;47;0.27185815298681865
58786981749;2380;45;FUNDAM;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;0;1489.99;1177.07;22;0.4777161405760946
47450940191;2381;41;MEDIO;DIVORCIADO;ASSALARIADO;CEDIDA;SIM;NAO;3;2188.38;1688.92;31;0.41598785801574883
81197332784;2382;18;MEDIO;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;NAO;0;2748.4;2262.94;1;0.5720065222886582
97760279989;2383;30;SUPERIOR;CASADO;APOSENTADO;ALUGADA;NAO;NAO;1;3133.48;2458.48;11;0.5951170392506254
58949833156;2384;28;SUPERIOR;SOLTEIRO;ASSALARIADO;ALUGADA;SIM;NAO;0;14102.05;11649.66;55;0.3601363427062467
22743841581;2385;35;SUPERIOR;CASADO;ASSALARIADO;ALUGADA;SIM;SIM;2;16685.48;12867.6;68;0.08112767810140208
99488434827;2386;35;SUPERIOR;DIVORCIADO;ASSALARIADO;CEDIDA;SIM;NAO;1;10477.41;8188.93;43;0.32851646608167295
16539246733;2387;55;SUPERIOR;CASADO;EMPRESARIO;CEDIDA;SIM;NAO;0;18504.46;15375.84;60;0.10002520793635448
69275466233;2388;47;MEDIO;CASADO;AUTONOMO;FINANCIADA;SIM;NAO;2;4981.85;4160.99;34;0.2524393651852712
89095882556;2389;35;SUPERIOR;SOLTEIRO;AUTONOMO;PROPRIA;SIM;NAO;2;6392.5;5344.29;23;0.5114596209287603
28930485272;2390;40;MEDIO;SOLTEIRO;ASSALARIADO;ALUGADA;NAO;NAO;1;2799.84;2173.61;15;0.43208844622932907
87919899519;2391;39;MEDIO;DIVORCIADO;ASSALARIADO;PROPRIA;NAO;NAO;2;8061.33;6250.02;55;0.226231870439195
30153814497;2392;59;POS;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;4;36789.47;30472.34;71;0.11053791794430029
44745813618;2393;27;MEDIO;DIVORCIADO;AUTONOMO;ALUGADA;NAO;NAO;1;12385.34;9977.43;69;0.19880909502704003
71145497465;2394;58;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;0;31590.21;25358.53;89;0.11299759844880063
78860554967;2395;31;MEDIO;CASADO;SERVIDOR PUBLICO;FINANCIADA;SIM;SIM;2;2284.09;1890.95;10;0.7163366472892967
86366497232;2396;46;FUNDAM;CASADO;AUTONOMO;PROPRIA;SIM;NAO;0;7534.52;5778.91;52;0.1741849724092875
22634295238;2397;54;POS;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;3;44375.44;35212.68;96;0.13265944122612222
32720684036;2398;32;SUPERIOR;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;NAO;0;22034.36;16777.76;100;0.16746556773198767
80924779357;2399;39;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;1;6088.36;4754.09;13;0.39582063648627164
71879558831;2400;42;MEDIO;VIUVO;AUTONOMO;PROPRIA;NAO;SIM;1;5638.59;4374.0;30;0.3553474543618905
76226187125;2401;39;SUPERIOR;DIVORCIADO;ASSALARIADO;CEDIDA;SIM;NAO;0;16025.71;12400.54;78;0.1504677140710414
42363984431;2402;53;SUPERIOR;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;1;26945.47;21423.63;98;0.07861850434811762
10731784262;2403;41;MEDIO;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;NAO;0;8890.81;6949.26;49;0.1994497163073277
23695752563;2404;32;POS;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;1;22239.6;18132.72;41;0.2345584136972984
43098850819;2405;39;FUNDAM;CASADO;AUTONOMO;ALUGADA;SIM;NAO;3;4499.92;3739.54;47;0.37762609337842357
56234149517;2406;31;POS;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;4;13472.29;10478.66;18;0.3691267161115324
80944386834;2407;34;MEDIO;CASADO;APOSENTADO;PROPRIA;SIM;NAO;0;10346.08;8483.95;45;0.039879111092517155
91227487871;2408;46;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;0;8395.71;6594.65;51;0.18860431794762014
31451913980;2409;20;FUNDAM;DIVORCIADO;ASSALARIADO;ALUGADA;NAO;NAO;0;1412.0;1135.15;8;0.98
31846461666;2410;38;MEDIO;VIUVO;EMPRESARIO;FINANCIADA;NAO;NAO;0;6382.65;5224.95;27;0.22817246711782485
24349479341;2411;41;POS;CASADO;SERVIDOR PUBLICO;ALUGADA;NAO;NAO;1;7821.45;6056.52;24;0.6403397886083272
91782780116;2412;62;POS;CASADO;EMPRESARIO;FINANCIADA;SIM;NAO;1;34679.85;28798.35;69;0.06579747146715154
95941557048;2413;42;MEDIO;SOLTEIRO;ASSALARIADO;FINANCIADA;SIM;NAO;0;6501.49;5425.17;33;0.3186961824502904
17666256848;2414;44;POS;SOLTEIRO;APOSENTADO;ALUGADA;SIM;SIM;1;41722.91;34017.52;76;0.14413815246968445
81626362381;2415;41;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;1;3930.48;3191.81;28;0.2587541310813838
59520645562;2416;28;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;0;1633.34;1287.34;5;0.9449162690083807
28897822132;2417;43;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;0;11786.05;9737.4;47;0.19690722453802428
89084138459;2418;54;SUPERIOR;SOLTEIRO;ASSALARIADO;ALUGADA;SIM;NAO;1;24061.43;19567.81;100;0.11270869550458629
76324962389;2419;46;POS;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;SIM;2;39002.01;32139.19;93;0.14677614400721067
29298213551;2420;36;MEDIO;SOLTEIRO;AUTONOMO;FINANCIADA;SIM;SIM;1;11067.22;8686.16;50;0.14071965070832926
84548363548;2421;48;SUPERIOR;SOLTEIRO;APOSENTADO;ALUGADA;NAO;SIM;1;26291.34;21965.18;53;0.10454043653971215
13725986667;2422;54;SUPERIOR;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;0;25376.53;20658.59;89;0.03510182336785604
66586494319;2423;51;SUPERIOR;CASADO;ASSALARIADO;CEDIDA;SIM;NAO;0;6407.8;5175.65;22;0.35466594464258294
15630394488;2424;41;MEDIO;CASADO;EMPRESARIO;ALUGADA;SIM;NAO;1;5058.28;4103.83;55;0.4257936477668348
86348112962;2425;55;SUPERIOR;SOLTEIRO;EMPRESARIO;PROPRIA;NAO;NAO;2;18576.36;14864.02;62;0.28827966442560293
68834278752;2426;36;MEDIO;CASADO;AUTONOMO;ALUGADA;SIM;NAO;0;3669.62;2907.67;1;0.8318341374549602
22869339421;2427;51;SUPERIOR;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;2;33128.15;26188.02;62;0.15040565591371355
27749253213;2428;29;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;0;1412.05;1093.4;2;0.7621368280516734
47531886633;2429;51;SUPERIOR;CASADO;AUTONOMO;PROPRIA;SIM;NAO;1;16032.98;12281.07;49;0.11739192025060297
67954335337;2430;20;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;0;2711.99;2246.68;7;0.5595045762105743
79141883239;2431;18;FUNDAM;CASADO;EMPRESARIO;PROPRIA;SIM;SIM;1;5415.18;4250.91;13;0.14935564911977317
55075824849;2432;24;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;1;6151.58;4938.67;38;0.36805274954280287
37643986764;2433;28;FUNDAM;DIVORCIADO;APOSENTADO;PROPRIA;NAO;NAO;2;1610.4;1333.99;7;0.7374824129546733
90052162059;2434;34;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;NAO;1;10603.03;8449.13;33;0.14526221981878235
70613114032;2435;29;FUNDAM;DIVORCIADO;AUTONOMO;PROPRIA;SIM;NAO;1;1412.0;1092.13;3;0.7552778845645863
82698339725;2436;44;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;0;12552.09;9554.61;60;0.1435020359732411
17555369756;2437;40;POS;CASADO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;1;26281.6;21644.17;65;0.09855369407716942
52576776561;2438;41;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;1;12697.37;10516.14;59;0.18632630013901716
19094728317;2439;18;SUPERIOR;CASADO;SERVIDOR PUBLICO;FINANCIADA;SIM;NAO;0;11299.76;9097.26;30;0.36112003057129693
30235893310;2440;33;POS;SOLTEIRO;SERVIDOR PUBLICO;FINANCIADA;NAO;NAO;3;47452.9;37896.09;68;0.05329207201258659
10043990959;2441;36;FUNDAM;SOLTEIRO;APOSENTADO;PROPRIA;SIM;NAO;1;3969.52;3175.92;48;0.36357968777596655
69153491576;2442;23;SUPERIOR;DIVORCIADO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;0;12340.64;9936.23;17;0.42222454939146886
39493733245;2443;36;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;1;2202.2;1812.29;8;0.46586922581167584
17568564675;2444;18;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;0;3914.74;3176.45;35;0.48497844302786797
47664277988;2445;28;POS;CASADO;EMPRESARIO;PROPRIA;NAO;NAO;4;16233.74;12398.9;48;0.25040835566250763
48277229336;2446;27;MEDIO;CASADO;APOSENTADO;PROPRIA;NAO;SIM;0;7488.49;6002.69;80;0.23031429920765953
27744370280;2447;41;SUPERIOR;CASADO;SERVIDOR PUBLICO;CEDIDA;SIM;NAO;0;18637.19;14795.93;78;0.22110083771691785
60912535231;2448;47;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;1;18568.4;14585.75;45;0.19713776949697023
54949938025;2449;40;SUPERIOR;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;1;28842.5;21958.26;69;0.03983100782506839
34844264723;2450;60;POS;CASADO;ASSALARIADO;FINANCIADA;NAO;NAO;3;24047.28;19047.03;45;0.2291673792301361
90736413980;2451;47;POS;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;0;22043.91;17088.58;37;0.14959799624339812
47765610094;2452;18;SUPERIOR;DIVORCIADO;ASSALARIADO;ALUGADA;SIM;NAO;2;3210.18;2582.41;7;0.98
51274730067;2453;32;FUNDAM;SOLTEIRO;APOSENTADO;ALUGADA;SIM;NAO;1;4276.03;3402.27;27;0.38082662278367746
11891458236;2454;44;FUNDAM;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;0;5168.38;3957.49;58;0.1892534658225581
82497430585;2455;38;POS;CASADO;AUTONOMO;PROPRIA;SIM;NAO;0;15105.19;12508.0;25;0.2455794339161344
73553770966;2456;39;POS;CASADO;ASSALARIADO;FINANCIADA;NAO;SIM;1;43158.35;35437.43;91;0.10433469887993607
28255436098;2457;34;POS;CASADO;ASSALARIADO;ALUGADA;SIM;SIM;3;14819.19;11924.26;31;0.2932311130992363
19394220137;2458;27;MEDIO;SOLTEIRO;ASSALARIADO;ALUGADA;NAO;NAO;1;5057.98;4073.27;60;0.31112208724325086
27290170694;2459;37;MEDIO;SOLTEIRO;EMPRESARIO;FINANCIADA;SIM;NAO;0;7276.39;5850.09;30;0.2708779741226469
56331531367;2460;41;POS;CASADO;ASSALARIADO;PROPRIA;NAO;NAO;0;21562.92;17988.87;54;0.20273392896457187
88036484881;2461;22;FUNDAM;DIVORCIADO;ASSALARIADO;PROPRIA;NAO;NAO;1;1412.0;1158.9;2;0.9026668997940032
57014823790;2462;18;FUNDAM;SOLTEIRO;EMPRESARIO;CEDIDA;SIM;NAO;1;1456.78;1118.28;4;0.7400211463359974
12840479060;2463;40;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;0;5962.73;4799.1;12;0.3609428854392711
62293991780;2464;51;SUPERIOR;SOLTEIRO;ASSALARIADO;CEDIDA;SIM;NAO;2;11240.26;9148.6;17;0.3752906010081995
97231610852;2465;23;POS;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;SIM;0;14614.51;11710.42;34;0.370419306643046
77744665562;2466;31;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;SIM;2;8636.9;6727.53;63;0.1661700526420492
79994133935;2467;37;SUPERIOR;VIUVO;EMPRESARIO;PROPRIA;SIM;NAO;0;15690.35;13136.9;20;0.19607961233157062
86557492395;2468;55;POS;CASADO;APOSENTADO;PROPRIA;NAO;NAO;2;40742.23;31837.48;81;0.12056374869724205
28378585229;2469;33;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;PROPRIA;NAO;NAO;3;6860.14;5346.16;15;0.24426981561652555
31739251986;2470;29;SUPERIOR;CASADO;EMPRESARIO;PROPRIA;SIM;NAO;0;10029.06;8181.18;37;0.3708117019267541
