CPF;CLIT;safra;produto;IDADE_CLIENTE;ESCOLARIDADE;ESTADO_CIVIL;OCUPACAO;TIPO_RESIDENCIA;POSSUI_VEICULO;PORTABILIDADE;QT_DEPENDENTES;RENDA_BRUTA;RENDA_LIQUIDA;TEMPO_RELAC;QT_PRODUTOS;COMP_RENDA;limite_total;limite_utilizado;taxa_utilizacao;parcelas_mensais;margem_disponivel;max_dias_atraso_12m;scr_classificacao_risco;scr_score_risco;scr_dias_atraso;scr_valor_vencido;scr_valor_prejuizo;scr_tem_prejuizo;CLASSE;v205;v210;v220;v230;v240;v245;v250;v255;v260;v270;v280;v290
60649290948;2604;2025-06;cartao_credito;34;POS;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;2;27772.74;21843.41;19;3;0.16723150137522058;177133.83;29622.36;0.1672;4644.48;5075.98;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12948672511;2605;2024-12;consignado;47;SUPERIOR;SOLTEIRO;APOSENTADO;PROPRIA;NAO;NAO;3;25928.24;20725.37;52;3;0.18907939295480583;211092.9;39913.32;0.1891;4902.5;4172.38;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99247680688;2606;2024-01;financiamento_veiculos;34;FUNDAM;SOLTEIRO;EMPRESARIO;PROPRIA;SIM;NAO;3;4366.03;3426.72;29;4;0.3835816643520582;26640.24;10218.71;0.3836;1674.73;0.0;18;C;3;18;227.25;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58873259026;2607;2026-01;consignado;47;MEDIO;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;3;18373.41;15301.39;71;2;0.030074704350032483;134181.35;4035.46;0.0301;552.57;5878.12;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
80274268219;2608;2024-06;consignado;59;POS;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;2;23985.63;19302.86;27;3;0.17979468809605106;73816.34;13271.79;0.1798;4312.49;4082.48;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21496615429;2609;2026-01;credito_pessoal;32;MEDIO;DIVORCIADO;ASSALARIADO;PROPRIA;SIM;SIM;0;3831.79;3193.62;15;1;0.540006436010103;34015.8;18368.75;0.54;2069.19;0.0;14;D;4;14;872.03;0.0;0;1;1375.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11743.96
74065388017;2610;2024-06;cartao_credito;60;SUPERIOR;DIVORCIADO;ASSALARIADO;PROPRIA;NAO;SIM;1;25523.39;20395.77;115;1;0.0750623642874696;106246.02;7975.08;0.0751;1915.85;7017.34;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
37988957456;2611;2026-01;consignado;29;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;1;4081.42;3279.1;12;3;0.2798977855369196;22004.51;6159.01;0.2799;1142.38;286.12;120;D;4;120;1077.36;0.0;0;1;166.58;1881.91;0.0;0.0;2377.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64492763753;2612;2024-06;cartao_credito;45;POS;SOLTEIRO;APOSENTADO;PROPRIA;SIM;NAO;0;36982.86;29328.37;47;5;0.09220898986405335;314954.89;29041.67;0.0922;3410.15;9533.85;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48615920119;2613;2024-12;cartao_credito;48;MEDIO;VIUVO;EMPRESARIO;ALUGADA;NAO;NAO;0;7067.32;5604.0;51;1;0.27881871363236077;31998.95;8921.91;0.2788;1970.5;503.06;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
37228649779;2614;2024-06;credito_pessoal;39;SUPERIOR;CASADO;APOSENTADO;PROPRIA;NAO;NAO;0;5450.1;4283.46;22;2;0.5154482591909003;43303.48;22320.7;0.5154;2809.24;0.0;164;E;5;164;1007.58;2783.06;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
43755337377;2615;2026-01;credito_pessoal;43;POS;CASADO;APOSENTADO;FINANCIADA;SIM;SIM;0;23557.86;19249.73;18;3;0.2650491830900539;196789.27;52158.84;0.265;6243.99;2001.26;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33729452978;2616;2025-12;credito_pessoal;43;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;SIM;0;29598.1;24315.28;111;1;0.1282559857996935;83810.67;10749.22;0.1283;3796.13;6563.2;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33798254114;2617;2026-01;imobiliario;33;SUPERIOR;CASADO;SERVIDOR PUBLICO;FINANCIADA;SIM;NAO;2;15434.44;12445.9;55;3;0.07550029036569773;79799.48;6024.88;0.0755;1165.3;4236.75;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68565684163;2618;2026-01;imobiliario;37;FUNDAM;SOLTEIRO;APOSENTADO;FINANCIADA;NAO;NAO;1;8664.98;6911.3;29;1;0.18858329005404575;53601.95;10108.43;0.1886;1634.07;1398.67;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69567546186;2619;2025-06;consignado;30;MEDIO;CASADO;ASSALARIADO;PROPRIA;NAO;SIM;4;3061.78;2439.0;10;5;0.650688531029406;16423.62;10686.66;0.6507;1992.27;0.0;185;G;7;185;4196.48;6786.26;1;1;406.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5371.59
22227958910;2620;2025-12;cartao_credito;71;MEDIO;SOLTEIRO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;0;8936.37;6962.12;36;3;0.14415261892587677;40457.72;5832.09;0.1442;1288.2;1839.53;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
83358327281;2621;2024-12;credito_pessoal;29;MEDIO;CASADO;APOSENTADO;ALUGADA;SIM;SIM;0;4534.31;3514.02;12;4;0.49970674562694656;30936.25;15459.05;0.4997;2265.83;0.0;261;E;5;261;10371.95;1716.71;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68458814542;2622;2026-01;cartao_credito;23;FUNDAM;DIVORCIADO;EMPRESARIO;FINANCIADA;SIM;NAO;1;1412.0;1159.47;9;1;0.747100796409554;6603.55;4933.52;0.7471;1054.91;0.0;57;G;7;57;6976.05;0.0;0;1;422.18;0.0;0.0;0.0;831.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28773040479;2623;2024-01;financiamento_veiculos;24;SUPERIOR;DIVORCIADO;ASSALARIADO;CEDIDA;NAO;NAO;2;19005.85;14579.63;86;3;0.17334757240071288;117449.69;20359.62;0.1733;3294.62;3357.43;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24434589046;2624;2025-06;consignado;30;FUNDAM;CASADO;AUTONOMO;PROPRIA;NAO;NAO;0;1859.14;1508.7;7;4;0.5220068272610371;11007.72;5746.1;0.522;970.48;0.0;53;F;6;53;10326.21;0.0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16543758523;2625;2025-12;imobiliario;56;SUPERIOR;SOLTEIRO;EMPRESARIO;FINANCIADA;SIM;NAO;1;15267.69;12596.32;59;5;0.1243457402893336;136718.73;17000.39;0.1243;1898.47;3445.22;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86631399651;2626;2025-06;financiamento_veiculos;29;SUPERIOR;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;SIM;1;3027.55;2394.21;2;4;0.98;25366.72;24859.39;0.98;2967.0;0.0;82;G;7;82;3306.66;1523.21;1;1;538.82;201.78;940.71;0.0;3280.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46626627181;2627;2025-06;consignado;50;SUPERIOR;DIVORCIADO;ASSALARIADO;PROPRIA;NAO;SIM;1;27800.46;23273.35;114;3;0.12007132512783958;249952.73;30012.16;0.1201;3338.04;6392.12;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31842951763;2628;2025-06;credito_pessoal;24;MEDIO;SOLTEIRO;ASSALARIADO;CEDIDA;SIM;NAO;3;4311.37;3443.6;18;5;0.5006691859202913;37185.39;18617.58;0.5007;2158.57;0.0;40;C;3;40;404.52;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27338885168;2629;2026-01;cartao_credito;28;POS;CASADO;AUTONOMO;ALUGADA;SIM;SIM;1;14924.93;11769.59;11;4;0.31708967393016513;42562.42;13496.1;0.3171;4732.54;491.19;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26461911974;2630;2024-12;cartao_credito;45;POS;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;0;24495.66;19884.37;16;2;0.2245805123745422;230483.28;51762.05;0.2246;5501.25;3072.23;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73066055467;2631;2024-06;credito_pessoal;56;SUPERIOR;CASADO;EMPRESARIO;PROPRIA;SIM;SIM;1;11120.05;8614.59;32;5;0.35098006567469636;66309.06;23273.16;0.351;3902.92;0.0;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94220223445;2632;2024-01;credito_pessoal;32;MEDIO;CASADO;EMPRESARIO;FINANCIADA;NAO;NAO;1;3333.64;2589.7;32;3;0.489382495921669;25702.71;12578.46;0.4894;1631.43;0.0;2;C;3;2;583.89;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
82319685068;2633;2024-12;credito_pessoal;46;POS;CASADO;EMPRESARIO;FINANCIADA;SIM;NAO;1;37276.88;28483.5;89;4;0.13589408953373053;168011.37;22831.75;0.1359;5065.71;7981.2;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86357085972;2634;2024-06;imobiliario;51;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;NAO;SIM;1;23975.21;18453.44;88;2;0.12256849795203431;130102.03;15946.41;0.1226;2938.61;5452.71;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89128849232;2635;2026-01;consignado;23;MEDIO;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;1;3075.74;2555.62;13;5;0.4213989311935143;11847.07;4992.34;0.4214;1296.11;0.0;3;C;3;3;445.45;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72114715548;2636;2024-06;cartao_credito;28;MEDIO;CASADO;APOSENTADO;PROPRIA;SIM;NAO;1;5231.46;4135.5;10;4;0.4664663075764126;45635.54;21287.44;0.4665;2440.3;0.0;33;C;3;33;233.16;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96548974247;2637;2025-12;financiamento_veiculos;30;FUNDAM;VIUVO;ASSALARIADO;PROPRIA;NAO;NAO;2;1576.92;1270.03;1;3;0.9093454422146452;11832.12;10759.48;0.9093;1433.97;0.0;163;G;7;163;1151.5;29011.6;1;1;335.3;582.29;2297.38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86523565118;2638;2026-01;cartao_credito;31;MEDIO;SOLTEIRO;AUTONOMO;PROPRIA;NAO;NAO;0;2925.27;2378.94;14;4;0.4888354752329544;9714.51;4748.8;0.4888;1429.98;0.0;2;C;3;2;867.79;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94641983358;2639;2024-12;cartao_credito;22;MEDIO;VIUVO;APOSENTADO;FINANCIADA;NAO;SIM;1;2004.48;1580.76;9;2;0.9228923089349199;6762.48;6241.04;0.9229;1849.92;0.0;70;H;8;70;3464.69;3974.68;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67957698942;2640;2025-06;financiamento_veiculos;18;MEDIO;CASADO;EMPRESARIO;FINANCIADA;NAO;NAO;3;3399.46;2741.37;29;5;0.48871534758991425;19171.7;9369.5;0.4887;1661.37;0.0;2;D;4;2;578.19;0.0;0;1;133.31;992.36;2110.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
74538463036;2641;2024-01;consignado;28;POS;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;0;20430.97;16275.74;63;4;0.2563955173628667;188909.82;48435.63;0.2564;5238.41;1912.43;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81484510889;2642;2024-01;cartao_credito;58;POS;CASADO;SERVIDOR PUBLICO;FINANCIADA;NAO;NAO;1;36105.61;28806.87;100;4;0.1372942599444483;271976.17;37340.77;0.1373;4957.09;7679.87;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72675785922;2643;2025-12;credito_pessoal;42;POS;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;1;9132.43;7300.78;8;1;0.5158629011605745;38752.72;19991.09;0.5159;4711.08;0.0;14;D;4;14;586.6;0.0;0;1;1016.51;0.0;0.0;0.0;1150.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17069264335;2644;2025-12;credito_pessoal;18;SUPERIOR;CASADO;APOSENTADO;ALUGADA;SIM;NAO;2;10800.5;8873.43;40;1;0.29109150807073025;52949.58;15413.17;0.2911;3143.93;636.24;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97327924937;2645;2024-06;credito_pessoal;66;SUPERIOR;CASADO;ASSALARIADO;PROPRIA;SIM;NAO;1;31897.18;25413.46;87;3;0.06885808006709895;179258.49;12343.4;0.0689;2196.38;8967.63;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69158357237;2646;2025-12;credito_pessoal;46;SUPERIOR;CASADO;EMPRESARIO;ALUGADA;SIM;NAO;1;15338.55;12785.48;63;2;0.16687955189441547;130356.98;21753.91;0.1669;2559.69;2808.8;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64046193240;2647;2026-01;consignado;20;MEDIO;CASADO;EMPRESARIO;PROPRIA;SIM;SIM;3;1412.0;1143.95;6;3;0.708563030622279;4537.64;3215.2;0.7086;1000.49;0.0;199;H;8;199;19036.31;0.0;0;1;325.63;0.0;869.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70571512472;2648;2024-06;imobiliario;40;MEDIO;CASADO;ASSALARIADO;ALUGADA;SIM;SIM;2;3973.85;3122.38;28;3;0.3822755430401859;31527.32;12052.12;0.3823;1519.11;0.0;0;C;3;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
85579252070;2649;2024-12;imobiliario;29;SUPERIOR;VIUVO;ASSALARIADO;PROPRIA;SIM;NAO;1;12802.82;9743.99;65;4;0.3012824337449821;73706.69;22206.53;0.3013;3857.26;623.73;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42817896014;2650;2026-01;consignado;37;SUPERIOR;DIVORCIADO;EMPRESARIO;PROPRIA;SIM;SIM;2;8216.11;6686.91;49;3;0.3299008530942684;58361.4;19253.48;0.3299;2710.5;165.14;29;C;3;29;1021.4;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66655671219;2651;2024-12;credito_pessoal;48;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;SIM;0;9634.59;7405.68;61;5;0.207091319888965;29150.54;6036.82;0.2071;1995.24;1376.87;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89267279419;2652;2024-06;cartao_credito;27;SUPERIOR;CASADO;SERVIDOR PUBLICO;ALUGADA;SIM;NAO;2;18277.02;14851.34;18;5;0.21922047163193886;122393.81;26831.23;0.2192;4006.7;2390.26;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96926916282;2653;2024-06;credito_pessoal;49;POS;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;1;23106.79;19404.52;38;2;0.16126404495029195;90539.56;14600.78;0.1613;3726.29;4361.09;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60435852684;2654;2025-06;credito_pessoal;56;POS;DIVORCIADO;ASSALARIADO;ALUGADA;SIM;NAO;3;35052.25;27550.98;71;3;0.06672694707264887;107011.45;7140.55;0.0667;2338.93;9929.36;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10334025550;2655;2025-06;cartao_credito;21;MEDIO;CASADO;EMPRESARIO;ALUGADA;SIM;SIM;1;3538.56;2771.46;44;1;0.3695737294648762;16732.05;6183.73;0.3696;1307.76;0.0;32;D;4;32;349.83;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61026562241;2656;2026-01;cartao_credito;48;POS;SOLTEIRO;ASSALARIADO;PROPRIA;SIM;SIM;2;23003.53;18490.69;72;4;0.16648748077247802;161896.25;26953.7;0.1665;3829.8;4221.44;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69390792192;2657;2025-06;cartao_credito;20;POS;CASADO;ASSALARIADO;CEDIDA;SIM;NAO;1;9047.53;7370.66;11;1;0.4697393967155622;69681.84;32732.31;0.4697;4249.98;0.0;44;E;5;44;23308.72;0.0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81948615560;2658;2025-12;consignado;23;MEDIO;CASADO;ASSALARIADO;ALUGADA;NAO;SIM;0;3130.16;2580.56;13;4;0.6946253499002614;16006.39;11118.44;0.6946;2174.29;0.0;324;E;5;324;5602.49;0.0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86477685623;2659;2024-01;financiamento_veiculos;32;SUPERIOR;SOLTEIRO;AUTONOMO;PROPRIA;SIM;NAO;1;15823.44;12624.21;63;4;0.3469200262092016;126420.23;43857.71;0.3469;5489.47;48.73;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47547385445;2660;2025-06;consignado;48;MEDIO;SOLTEIRO;EMPRESARIO;PROPRIA;SIM;NAO;1;5049.07;3973.44;46;4;0.30744429798479134;17155.18;5274.26;0.3074;1552.31;214.86;33;C;3;33;1276.34;462.84;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68138726849;2661;2024-06;cartao_credito;40;SUPERIOR;SOLTEIRO;APOSENTADO;FINANCIADA;SIM;NAO;1;9669.47;8031.57;38;2;0.3228828028462985;42475.47;13714.6;0.3229;3122.11;262.2;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51584697098;2662;2024-12;consignado;32;FUNDAM;CASADO;ASSALARIADO;ALUGADA;SIM;NAO;1;1601.09;1321.62;10;2;0.6159963674890758;5505.79;3391.55;0.616;986.27;0.0;126;F;6;126;1023.21;2184.91;1;1;469.03;2521.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95640979617;2663;2026-01;cartao_credito;51;MEDIO;SOLTEIRO;AUTONOMO;PROPRIA;SIM;NAO;1;9527.38;7422.55;64;3;0.2841243777622314;80295.6;22813.94;0.2841;2706.96;627.62;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
78183842577;2664;2025-06;cartao_credito;35;MEDIO;CASADO;APOSENTADO;PROPRIA;SIM;SIM;0;3167.02;2542.57;18;4;0.4021035384926607;15713.12;6318.3;0.4021;1273.47;0.0;2;C;3;2;16.53;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52758231740;2665;2024-12;consignado;29;FUNDAM;CASADO;ASSALARIADO;FINANCIADA;NAO;NAO;1;6321.45;5036.21;55;4;0.3145450475376333;56737.76;17846.58;0.3145;1988.38;224.13;93;C;3;93;772.15;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44057173083;2666;2025-12;consignado;50;POS;SOLTEIRO;ASSALARIADO;ALUGADA;SIM;SIM;1;27655.23;22691.93;33;2;0.2549917800962605;219857.47;56061.85;0.255;7051.86;2627.47;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
49050925511;2667;2024-12;consignado;52;SUPERIOR;SOLTEIRO;ASSALARIADO;ALUGADA;SIM;NAO;1;30897.96;25271.6;64;2;0.0461656036008779;102755.68;4743.78;0.0462;1426.42;9387.87;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35114317780;2668;2024-01;consignado;20;MEDIO;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;3;4843.76;4034.59;36;4;0.39674671123087807;26369.54;10462.03;0.3967;1921.75;0.0;6;C;3;6;1571.12;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24475456941;2669;2024-12;imobiliario;34;MEDIO;CASADO;EMPRESARIO;PROPRIA;SIM;SIM;1;3463.92;2660.15;18;3;0.4824138555744207;32316.52;15589.94;0.4824;1671.04;0.0;51;E;5;51;1533.9;9341.67;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
76559741197;2670;2025-06;cartao_credito;24;SUPERIOR;DIVORCIADO;ASSALARIADO;ALUGADA;NAO;NAO;1;16337.73;13370.69;60;2;0.17468432491155778;81659.97;14264.72;0.1747;2853.95;2864.26;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18573050446;2671;2025-06;credito_pessoal;31;POS;CASADO;APOSENTADO;PROPRIA;SIM;NAO;0;16099.61;12636.48;38;5;0.3159935954624117;100628.34;31797.91;0.316;5087.37;547.49;1;C;3;1;1862.34;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
74724148175;2672;2025-06;consignado;46;POS;SOLTEIRO;ASSALARIADO;PROPRIA;NAO;NAO;1;22577.09;17464.56;56;2;0.21317807314689532;79990.09;17052.13;0.2132;4812.94;3089.04;0;B;2;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59929851017;2673;2024-12;consignado;38;MEDIO;CASADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;0;3277.44;2549.06;12;5;0.5708562995192198;25079.15;14316.59;0.5709;1870.95;0.0;25;D;4;25;790.86;0.0;0;1;881.88;0.0;0.0;0.0;3739.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29515862156;2674;2024-01;credito_pessoal;61;SUPERIOR;DIVORCIADO;EMPRESARIO;PROPRIA;SIM;NAO;1;15936.83;12501.76;29;4;0.2218526861701319;108496.92;24070.33;0.2219;3535.63;2042.26;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23762735832;2675;2024-01;cartao_credito;34;MEDIO;CASADO;AUTONOMO;ALUGADA;SIM;NAO;1;2410.56;2014.59;1;4;0.6457745464365219;19527.38;12610.28;0.6458;1556.68;0.0;141;E;5;141;2817.78;0.0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61316481472;2676;2025-06;financiamento_veiculos;28;FUNDAM;CASADO;EMPRESARIO;FINANCIADA;NAO;NAO;0;3104.04;2568.71;62;4;0.10670726774579078;26117.98;2786.98;0.1067;331.22;755.19;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92564828829;2677;2024-12;cartao_credito;40;POS;CASADO;ASSALARIADO;PROPRIA;SIM;SIM;0;23070.69;18828.69;57;2;0.16179143623096318;110027.78;17801.55;0.1618;3732.64;4342.1;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41588873734;2678;2024-12;cartao_credito;52;FUNDAM;DIVORCIADO;SERVIDOR PUBLICO;PROPRIA;SIM;NAO;0;5270.17;4034.33;105;5;0.11430836455927552;46017.6;5260.2;0.1143;602.42;1242.14;0;A;1;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14694865160;2679;2024-06;cartao_credito;36;SUPERIOR;CASADO;AUTONOMO;ALUGADA;NAO;SIM;1;28212.7;23370.74;108;4;0.13251850029641493;209509.99;27763.95;0.1325;3738.7;6135.74;0;AA;0;0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44233524816;2680;2025-12;cartao_credito;44;MEDIO;SOLTEIRO;ASSALARIADO;FINANCIADA;SIM;NAO;1;3622.0;2810.81;28;4;0.37714863250684966;33397.74;12595.91;0.3771;1366.03;0.0;124;C;3;124;371.94;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
