CPF,scr_classificacao_risco,scr_score_risco,scr_dias_atraso,scr_valor_vencido,scr_valor_prejuizo,scr_tem_prejuizo
77910851330,A,1,3,0.0,0.0,0
95340023951,AA,0,0,0.0,0.0,0
22379276955,B,2,0,0.0,0.0,0
68144683788,A,1,0,0.0,0.0,0
15973266663,A,1,0,0.0,0.0,0
94635415845,AA,0,0,0.0,0.0,0
15792420616,A,1,0,0.0,0.0,0
91940670423,B,2,0,0.0,0.0,0
81350735780,AA,0,0,0.0,0.0,0
21947239049,C,3,20,494.93,0.0,0
78925345124,D,4,2,102.12,0.0,0
46282623798,C,3,18,655.47,0.0,0
85660738235,A,1,0,0.0,0.0,0
24554889985,A,1,0,0.0,0.0,0
68885167072,AA,0,0,0.0,0.0,0
96028648677,B,2,0,0.0,0.0,0
41887711360,E,5,122,5411.96,5984.43,1
71218221277,AA,0,0,0.0,0.0,0
59492947571,E,5,151,3761.08,0.0,0
77170289092,AA,0,0,0.0,0.0,0
64581437853,B,2,0,0.0,0.0,0
53420577965,C,3,27,475.41,0.0,0
59698629918,E,5,79,2910.34,0.0,0
47511385067,E,5,157,5016.65,0.0,0
85716233143,C,3,3,1111.96,0.0,0
54877174732,A,1,0,0.0,0.0,0
51590547931,D,4,7,668.11,0.0,0
96831279138,AA,0,0,0.0,0.0,0
75247232846,G,7,58,8776.13,5550.81,1
78152822551,C,3,17,929.07,0.0,0
20326147383,D,4,7,997.81,0.0,0
76617946151,C,3,50,2076.06,0.0,0
89340776660,B,2,0,0.0,0.0,0
80741651784,C,3,21,288.24,0.0,0
10258676434,E,5,63,5198.92,9400.34,1
96980435585,AA,0,0,0.0,0.0,0
98933239222,AA,0,0,0.0,0.0,0
69375459415,B,2,0,0.0,0.0,0
39475268783,AA,0,0,0.0,0.0,0
22225351031,F,6,71,18009.65,9819.81,1
70871817974,B,2,0,0.0,0.0,0
65433233752,H,8,72,1858.33,25783.71,1
16487873795,B,2,0,0.0,0.0,0
19213367886,B,2,0,0.0,0.0,0
92587866181,E,5,77,9444.94,3107.96,1
87796956217,C,3,22,115.65,0.0,0
54776926339,C,3,1,2154.69,0.0,0
19446050258,C,3,22,209.86,0.0,0
32568821271,C,3,17,118.93,0.0,0
54456164180,B,2,0,0.0,0.0,0
34929339052,H,8,85,2929.97,0.0,0
58053465771,G,7,43,5558.69,0.0,0
86354513126,C,3,5,227.13,0.0,0
59876769660,B,2,0,0.0,0.0,0
11845228484,D,4,32,155.87,0.0,0
32474649139,AA,0,0,0.0,0.0,0
36285066995,A,1,0,0.0,0.0,0
12665133345,A,1,0,0.0,0.0,0
11822419065,C,3,30,999.35,0.0,0
68143563533,E,5,49,1605.12,0.0,0
25777878458,D,4,29,148.22,0.0,0
26224739184,D,4,7,168.93,0.0,0
46975877998,B,2,0,0.0,0.0,0
46912129293,A,1,0,0.0,0.0,0
86683825033,B,2,0,0.0,0.0,0
39418613756,H,8,175,9570.75,3066.32,1
49020252782,AA,0,0,0.0,0.0,0
32026871851,F,6,301,1715.4,0.0,0
68556265981,C,3,0,0.0,0.0,0
58850529093,A,1,0,0.0,0.0,0
54094928343,C,3,43,492.47,0.0,0
63412726819,C,3,11,1745.41,0.0,0
91920641132,E,5,99,12352.61,0.0,0
23785454838,G,7,57,2482.18,32564.62,1
52914080853,B,2,0,0.0,0.0,0
12872714929,B,2,0,0.0,0.0,0
80210782874,C,3,17,416.48,0.0,0
19939988378,G,7,50,13602.73,4277.67,1
53321448022,AA,0,0,0.0,0.0,0
80493948429,C,3,36,3057.28,0.0,0
71498276438,C,3,89,226.6,0.0,0
80660035227,E,5,258,7153.58,6168.58,1
47256595566,A,1,0,0.0,0.0,0
68119167361,E,5,78,2622.0,4093.39,1
68925381020,E,5,70,4155.88,3815.16,1
63229625854,A,1,0,0.0,0.0,0
20829189443,B,2,0,0.0,0.0,0
66171133778,H,8,144,4795.73,5951.52,1
50914753593,A,1,0,0.0,0.0,0
17723249522,E,5,181,1041.17,6604.71,1
33944657425,C,3,10,70.13,0.0,0
53493549627,B,2,0,0.0,0.0,0
84868775890,G,7,192,2861.34,6417.98,1
39729833762,C,3,21,231.12,0.0,0
10075374218,C,3,17,838.5,0.0,0
36650676956,AA,0,0,0.0,0.0,0
21836064177,B,2,0,0.0,0.0,0
70227245716,A,1,3,0.0,0.0,0
75593970097,A,1,0,0.0,0.0,0
78058879064,H,8,93,5603.4,1671.55,1
29179063267,B,2,0,0.0,0.0,0
17984475070,C,3,11,700.78,0.0,0
81171097715,AA,0,3,0.0,0.0,0
32830276751,C,3,71,1706.69,0.0,0
53587880949,A,1,0,0.0,0.0,0
51379530586,H,8,85,1720.83,5513.88,1
71060886758,C,3,4,2364.07,0.0,0
26023842036,B,2,0,0.0,0.0,0
60478538137,A,1,3,0.0,0.0,0
46077130121,AA,0,0,0.0,0.0,0
34435147495,B,2,0,0.0,0.0,0
75586668261,B,2,0,0.0,0.0,0
19999781237,D,4,15,23.3,0.0,0
28976886692,A,1,0,0.0,0.0,0
60147797265,AA,0,0,0.0,0.0,0
63696057083,B,2,0,0.0,0.0,0
14074485871,E,5,74,4905.86,9304.39,1
21873546014,A,1,0,0.0,0.0,0
16752022577,AA,0,0,0.0,0.0,0
82813188172,A,1,0,0.0,0.0,0
22355538586,C,3,9,244.29,0.0,0
57934478262,B,2,0,0.0,0.0,0
92038457037,C,3,52,454.75,0.0,0
47968930180,E,5,75,10837.76,0.0,0
27660335345,E,5,78,2720.99,8341.27,1
85573838266,C,3,0,0.0,0.0,0
76720951353,E,5,110,8486.32,7008.62,1
52666618774,AA,0,0,0.0,0.0,0
20474062152,AA,0,0,0.0,0.0,0
16849293438,AA,0,0,0.0,0.0,0
61343799123,AA,0,0,0.0,0.0,0
67315464014,C,3,5,1026.47,0.0,0
47584929675,E,5,94,4748.37,20673.67,1
65025083425,AA,0,0,0.0,0.0,0
50583085521,A,1,0,0.0,0.0,0
11273322517,C,3,15,1983.33,0.0,0
72125131946,G,7,179,22125.61,22857.86,1
44677568424,B,2,0,0.0,0.0,0
41484987224,B,2,0,0.0,0.0,0
19950182514,AA,0,0,0.0,0.0,0
95375618496,A,1,0,0.0,0.0,0
29176731990,G,7,95,6584.96,0.0,0
43811259254,G,7,150,1094.65,13403.48,1
90185079342,AA,0,0,0.0,0.0,0
21014254412,G,7,59,3719.16,5546.07,1
44641422729,B,2,0,0.0,0.0,0
21735477130,G,7,43,1479.73,0.0,0
14560035478,C,3,18,1720.03,0.0,0
59698722111,C,3,24,166.68,0.0,0
56981046183,C,3,18,177.2,0.0,0
10069171637,C,3,10,133.88,0.0,0
97980043935,A,1,0,0.0,0.0,0
17822619321,A,1,0,0.0,0.0,0
22622981330,A,1,0,0.0,0.0,0
15413618548,E,5,279,1923.25,0.0,0
78037766090,B,2,0,0.0,0.0,0
75650920047,C,3,64,853.07,0.0,0
52190873676,G,7,225,1276.14,0.0,0
72768442065,A,1,0,0.0,0.0,0
50211358775,B,2,0,0.0,0.0,0
55477765419,B,2,0,0.0,0.0,0
44473663384,G,7,42,21640.96,0.0,0
67520360554,AA,0,0,0.0,0.0,0
58581337378,E,5,160,3396.99,0.0,0
11051098436,C,3,10,3218.83,0.0,0
54351988037,G,7,121,11751.91,3710.36,1
42161819579,D,4,0,0.0,0.0,0
50262644297,C,3,2,378.34,0.0,0
40121140733,B,2,0,0.0,0.0,0
15379266731,G,7,116,10486.92,6268.72,1
33385929756,C,3,40,32.55,0.0,0
35926127836,AA,0,0,0.0,0.0,0
50585079325,G,7,82,1398.5,8550.14,1
70766855268,C,3,17,439.78,0.0,0
39626078478,C,3,15,832.29,0.0,0
50627345641,AA,0,0,0.0,0.0,0
66330598442,C,3,4,757.2,0.0,0
55226284563,AA,0,0,0.0,0.0,0
33221058567,C,3,17,101.28,0.0,0
82516960265,AA,0,0,0.0,0.0,0
87142144928,C,3,0,0.0,0.0,0
67479953482,H,8,158,1714.83,12231.16,1
23249957316,AA,0,0,0.0,0.0,0
61394525895,H,8,171,3419.39,2146.24,1
51665122668,AA,0,0,0.0,0.0,0
83495048955,G,7,243,1747.95,0.0,0
90786627083,C,3,178,491.09,0.0,0
59662344513,C,3,3,931.51,931.4,1
21492614814,C,3,1,349.44,0.0,0
48096150744,F,6,94,2360.27,0.0,0
23287229964,AA,0,0,0.0,0.0,0
29280561824,A,1,0,0.0,0.0,0
68925672511,C,3,2,1610.69,0.0,0
79742687793,E,5,53,2646.39,0.0,0
57241070151,C,3,15,1042.68,0.0,0
55355162446,C,3,16,384.79,0.0,0
23535165118,A,1,0,0.0,0.0,0
73654381498,D,4,28,669.06,0.0,0
18694484465,AA,0,0,0.0,0.0,0
27350168495,B,2,0,0.0,0.0,0
21673041470,AA,0,0,0.0,0.0,0
59459553518,A,1,0,0.0,0.0,0
33393011385,A,1,0,0.0,0.0,0
33137262860,A,1,3,0.0,0.0,0
53934194445,D,4,36,783.7,0.0,0
41711760064,A,1,0,0.0,0.0,0
46147873551,C,3,17,465.49,0.0,0
58493288119,AA,0,0,0.0,0.0,0
99187284446,AA,0,0,0.0,0.0,0
26032120219,A,1,0,0.0,0.0,0
54728580244,A,1,0,0.0,0.0,0
99066060437,C,3,32,47.05,0.0,0
15458923684,B,2,0,0.0,0.0,0
78451052430,C,3,19,983.3,0.0,0
43110688963,C,3,9,559.0,0.0,0
67817528586,AA,0,0,0.0,0.0,0
44126932962,E,5,207,1443.34,0.0,0
12766987264,C,3,33,106.58,0.0,0
57992714493,B,2,0,0.0,0.0,0
98897260518,AA,0,0,0.0,0.0,0
36223482959,A,1,0,0.0,0.0,0
83471962544,AA,0,0,0.0,0.0,0
29063094068,A,1,0,0.0,0.0,0
94941980426,B,2,0,0.0,0.0,0
31336741027,B,2,0,0.0,0.0,0
50733023196,C,3,4,347.72,0.0,0
60861588836,D,4,34,2267.41,18.26,1
62228941997,D,4,9,1451.22,0.0,0
76622254745,C,3,37,2070.74,0.0,0
70285857571,G,7,436,3170.85,8579.07,1
53032599575,AA,0,0,0.0,0.0,0
39631752888,AA,0,0,0.0,0.0,0
86463550280,AA,0,0,0.0,0.0,0
94859516749,C,3,40,272.74,0.0,0
19329179152,E,5,59,3543.32,0.0,0
46028953887,AA,0,0,0.0,0.0,0
52554214755,E,5,40,3872.96,0.0,0
66421941929,A,1,0,0.0,0.0,0
73751222263,E,5,115,10905.47,6171.38,1
31743823529,AA,0,0,0.0,0.0,0
60954841374,A,1,0,0.0,0.0,0
51874774775,C,3,22,241.07,0.0,0
63970611584,B,2,0,0.0,0.0,0
41952022342,B,2,0,0.0,0.0,0
61984490122,B,2,0,0.0,0.0,0
88390379394,E,5,131,2808.51,0.0,0
94865021862,C,3,20,408.15,0.0,0
64588565245,B,2,0,0.0,0.0,0
60236012758,B,2,0,0.0,0.0,0
29642323042,E,5,69,3883.91,7490.09,1
66827942281,B,2,0,0.0,0.0,0
63468138295,A,1,0,0.0,0.0,0
51786029245,AA,0,0,0.0,0.0,0
95862046334,A,1,0,0.0,0.0,0
17750156536,E,5,53,5570.59,20405.29,1
62081579556,AA,0,0,0.0,0.0,0
94978875383,C,3,23,235.11,0.0,0
69588979843,C,3,37,1128.24,0.0,0
91545755239,AA,0,0,0.0,0.0,0
10063729816,C,3,0,0.0,0.0,0
46410469573,B,2,0,0.0,0.0,0
95912274756,G,7,42,1559.7,17010.86,1
30726893784,B,2,0,0.0,0.0,0
43229348572,C,3,21,149.2,0.0,0
82284047434,C,3,22,920.66,0.0,0
97933771591,AA,0,0,0.0,0.0,0
60864064884,B,2,0,0.0,0.0,0
33678046696,H,8,126,2321.21,6361.72,1
69864610256,C,3,58,1029.63,0.0,0
28988541261,D,4,97,1179.59,0.0,0
68465911997,E,5,229,2749.5,2590.77,1
30820851679,B,2,0,0.0,0.0,0
70516937855,AA,0,0,0.0,0.0,0
74612529466,C,3,3,656.1,0.0,0
89229481848,A,1,0,0.0,0.0,0
67977721773,D,4,7,383.14,0.0,0
82492183380,E,5,92,7128.45,5652.64,1
49627714216,AA,0,0,0.0,0.0,0
57078354716,A,1,0,0.0,0.0,0
62117780871,E,5,170,2639.47,2592.49,1
84013241787,A,1,0,0.0,0.0,0
55064122345,D,4,24,1166.09,0.0,0
96947381425,AA,0,0,0.0,0.0,0
69211826247,B,2,0,0.0,0.0,0
28528316257,AA,0,0,0.0,0.0,0
84842197072,C,3,6,127.31,0.0,0
95879815074,C,3,16,2381.66,0.0,0
93321698061,C,3,21,3889.82,0.0,0
43447342079,AA,0,0,0.0,0.0,0
76952721973,D,4,30,895.85,0.0,0
18039569968,G,7,105,7518.11,0.0,0
21444188230,AA,0,0,0.0,0.0,0
19088334856,A,1,0,0.0,0.0,0
30542398397,A,1,0,0.0,0.0,0
68836020342,B,2,0,0.0,0.0,0
73397658481,C,3,18,1873.34,0.0,0
92339443819,B,2,0,0.0,0.0,0
58926660892,A,1,0,0.0,0.0,0
25885717798,A,1,0,0.0,0.0,0
61985023245,C,3,43,1836.53,0.0,0
97536192764,C,3,13,39.31,0.0,0
73356658952,H,8,40,2752.56,0.0,0
82135488869,AA,0,0,0.0,0.0,0
39853756440,C,3,11,2485.19,0.0,0
82460268670,B,2,0,0.0,0.0,0
69117221432,A,1,0,0.0,0.0,0
20263491912,E,5,62,2036.56,0.0,0
78868124788,C,3,39,212.95,0.0,0
72112951579,G,7,127,4323.61,1966.88,1
51412837749,AA,0,0,0.0,0.0,0
56218416439,AA,0,0,0.0,0.0,0
35763553278,E,5,184,11010.65,0.0,0
87936083723,C,3,25,447.47,0.0,0
30386689475,A,1,0,0.0,0.0,0
27665664976,AA,0,0,0.0,0.0,0
41345593975,A,1,0,0.0,0.0,0
71671792138,G,7,42,17127.47,0.0,0
95634060613,AA,0,0,0.0,0.0,0
53874947653,A,1,0,0.0,0.0,0
82099816114,A,1,3,0.0,0.0,0
14349460082,B,2,0,0.0,0.0,0
27411311822,A,1,0,0.0,0.0,0
99563290675,C,3,6,2251.44,0.0,0
89725029136,AA,0,0,0.0,0.0,0
74042676238,D,4,3,2782.31,0.0,0
92710455842,A,1,0,0.0,0.0,0
19293710654,C,3,48,370.98,0.0,0
87734817226,G,7,47,2774.67,1730.89,1
83923315410,C,3,4,1408.19,0.0,0
36646250066,C,3,20,808.54,0.0,0
35177830025,AA,0,0,0.0,0.0,0
66419058814,A,1,0,0.0,0.0,0
45736355667,C,3,34,825.16,0.0,0
10212614963,H,8,59,2586.86,0.0,0
99266724722,B,2,0,0.0,0.0,0
72773366197,C,3,18,1900.05,0.0,0
43938211737,C,3,1,23.17,1999.8,1
45254173841,B,2,0,0.0,0.0,0
61849894544,AA,0,0,0.0,0.0,0
27985413959,B,2,0,0.0,0.0,0
96218933779,G,7,133,6951.74,4942.91,1
34251087969,AA,0,0,0.0,0.0,0
72289769995,C,3,75,1274.88,0.0,0
35961648718,B,2,0,0.0,0.0,0
73066258549,C,3,5,389.56,0.0,0
15270929984,AA,0,0,0.0,0.0,0
84996351558,C,3,25,276.78,0.0,0
87264323274,D,4,19,1060.79,0.0,0
80925246587,A,1,0,0.0,0.0,0
72317263997,B,2,0,0.0,0.0,0
80213533065,D,4,16,340.62,0.0,0
67863239446,G,7,113,1626.15,7479.78,1
14177593326,A,1,0,0.0,0.0,0
59866520438,A,1,0,0.0,0.0,0
25250411838,AA,0,0,0.0,0.0,0
99894315460,G,7,67,5700.75,9340.56,1
95790677081,F,6,79,3861.54,0.0,0
26242422336,C,3,2,1394.56,0.0,0
50976635222,F,6,196,1814.29,6889.08,1
98737867688,C,3,24,361.38,0.0,0
94416884280,B,2,0,0.0,0.0,0
83898076182,AA,0,0,0.0,0.0,0
47910024262,C,3,8,891.31,0.0,0
19316655314,AA,0,0,0.0,0.0,0
80779538084,E,5,59,4457.2,0.0,0
16124170061,E,5,109,6954.01,9495.15,1
63883215110,D,4,0,0.0,0.0,0
91348892965,A,1,3,0.0,0.0,0
29188871575,AA,0,0,0.0,0.0,0
60352847069,AA,0,0,0.0,0.0,0
11762678542,A,1,0,0.0,0.0,0
34336683238,AA,0,0,0.0,0.0,0
61964197462,G,7,83,8270.97,0.0,0
68587391272,B,2,0,0.0,0.0,0
22862091761,A,1,0,0.0,0.0,0
41059047625,AA,0,0,0.0,0.0,0
10261354381,C,3,2,29.29,0.0,0
70586075770,B,2,0,0.0,0.0,0
15861461722,C,3,28,106.17,0.0,0
62669718253,E,5,97,8183.37,0.0,0
30569812442,C,3,12,239.72,0.0,0
29293221691,H,8,350,6587.37,27720.92,1
66357262660,G,7,585,1950.97,8117.24,1
22641795869,A,1,0,0.0,0.0,0
89730018843,F,6,86,2914.72,21474.66,1
71590746620,A,1,0,0.0,0.0,0
30659838420,C,3,13,1146.3,0.0,0
48456451272,B,2,0,0.0,0.0,0
81583367045,F,6,129,9727.89,0.0,0
75481270698,F,6,274,11517.99,0.0,0
15937013371,D,4,6,694.32,0.0,0
11538822541,D,4,34,17.7,0.0,0
49917882437,B,2,0,0.0,0.0,0
24198988897,AA,0,0,0.0,0.0,0
47671093840,AA,0,0,0.0,0.0,0
12112465751,AA,0,0,0.0,0.0,0
64460671163,E,5,54,1734.17,6116.74,1
91468156665,B,2,0,0.0,0.0,0
25241330157,H,8,168,8639.42,11354.42,1
91820630189,B,2,0,0.0,0.0,0
46832520363,D,4,9,793.05,0.0,0
53767660371,AA,0,0,0.0,0.0,0
55391924652,G,7,93,5835.75,3536.15,1
61747055119,F,6,115,3880.68,0.0,0
73127066618,C,3,10,2462.79,0.0,0
93279054665,C,3,8,2768.53,0.0,0
82033248221,C,3,17,1092.96,0.0,0
65746097025,AA,0,0,0.0,0.0,0
17755365869,B,2,0,0.0,0.0,0
66816238593,A,1,0,0.0,0.0,0
10475498940,AA,0,0,0.0,0.0,0
68852611060,A,1,0,0.0,0.0,0
49560247265,AA,0,0,0.0,0.0,0
50299675390,A,1,0,0.0,0.0,0
67771460447,A,1,0,0.0,0.0,0
27950619374,H,8,46,2081.17,10612.69,1
10530651971,C,3,91,261.61,0.0,0
79854928020,G,7,185,2901.22,5419.01,1
71872323713,AA,0,0,0.0,0.0,0
82992156595,B,2,0,0.0,0.0,0
67352512888,B,2,0,0.0,0.0,0
61190052520,B,2,0,0.0,0.0,0
92682357424,AA,0,0,0.0,0.0,0
86074212762,B,2,0,0.0,0.0,0
85178111449,A,1,0,0.0,0.0,0
57313364736,C,3,14,281.69,0.0,0
49734123012,C,3,5,274.87,0.0,0
69880893369,AA,0,0,0.0,0.0,0
52158322411,A,1,0,0.0,0.0,0
21456293387,E,5,56,4714.12,4719.98,1
87912970729,C,3,59,726.78,0.0,0
97334217872,AA,0,0,0.0,0.0,0
94576592492,H,8,200,3090.78,3680.24,1
92763160235,AA,0,0,0.0,0.0,0
57989062595,C,3,7,2421.83,0.0,0
83370399347,G,7,88,2477.45,0.0,0
90728464112,AA,0,0,0.0,0.0,0
85932666684,A,1,0,0.0,0.0,0
43267777562,AA,0,0,0.0,0.0,0
76956353741,A,1,0,0.0,0.0,0
81844296690,AA,0,0,0.0,0.0,0
82177111574,D,4,17,489.84,0.0,0
24116580964,AA,0,0,0.0,0.0,0
65574718767,C,3,7,237.41,0.0,0
13840552640,H,8,352,3209.3,0.0,0
16318475911,D,4,31,3136.5,0.0,0
39886765167,C,3,37,378.91,0.0,0
95121218522,A,1,3,0.0,0.0,0
61122256732,C,3,9,1322.29,0.0,0
50984634482,B,2,0,0.0,0.0,0
52278134441,A,1,0,0.0,0.0,0
90717547985,AA,0,0,0.0,0.0,0
19040163723,E,5,67,6332.28,25487.33,1
30549470963,B,2,3,0.0,0.0,0
10777811413,A,1,0,0.0,0.0,0
29277460015,B,2,0,0.0,0.0,0
21416585092,AA,0,0,0.0,0.0,0
19428082232,D,4,0,0.0,0.0,0
11862422317,E,5,158,3897.1,0.0,0
47692919165,C,3,10,829.11,0.0,0
21639346182,AA,0,0,0.0,0.0,0
88267328855,AA,0,0,0.0,0.0,0
51763661284,C,3,0,0.0,0.0,0
37057365847,AA,0,0,0.0,0.0,0
26091696636,A,1,0,0.0,0.0,0
53594382321,E,5,53,21139.43,0.0,0
47786154446,AA,0,0,0.0,0.0,0
10531456243,B,2,0,0.0,0.0,0
49161728735,A,1,0,0.0,0.0,0
27688522623,AA,0,0,0.0,0.0,0
52584846874,B,2,0,0.0,0.0,0
69892966925,H,8,287,1134.36,2575.77,1
52235276325,D,4,8,1606.88,0.0,0
49621351322,H,8,63,2209.69,12150.33,1
82443825447,B,2,3,0.0,0.0,0
59113727832,AA,0,0,0.0,0.0,0
75514582753,B,2,0,0.0,0.0,0
21381953225,C,3,4,1033.6,0.0,0
36650933224,F,6,42,2639.68,0.0,0
28543797127,A,1,0,0.0,0.0,0
86183829675,C,3,33,1724.79,0.0,0
38525876492,A,1,0,0.0,0.0,0
30959523027,B,2,0,0.0,0.0,0
45553595741,D,4,5,1022.21,0.0,0
66026417037,C,3,15,356.76,0.0,0
13126851995,B,2,0,0.0,0.0,0
88410995826,B,2,0,0.0,0.0,0
45166784520,B,2,3,0.0,0.0,0
40095622626,C,3,28,368.86,0.0,0
29157473364,F,6,66,8550.88,0.0,0
30636020686,G,7,235,4464.13,2627.49,1
86293714193,C,3,3,1240.97,0.0,0
93444723075,B,2,0,0.0,0.0,0
60438456116,C,3,17,344.63,0.0,0
71974327730,AA,0,0,0.0,0.0,0
31649279985,B,2,0,0.0,0.0,0
11141161672,G,7,71,4253.17,0.0,0
57689471458,AA,0,0,0.0,0.0,0
37573938492,E,5,144,4514.16,0.0,0
39119674739,C,3,3,2120.69,0.0,0
28835196510,C,3,29,161.82,0.0,0
56678588564,B,2,0,0.0,0.0,0
20969220540,E,5,209,2513.62,10415.99,1
16337547538,C,3,3,715.31,0.0,0
33028268439,C,3,2,417.18,0.0,0
64475728060,AA,0,0,0.0,0.0,0
36593263927,B,2,0,0.0,0.0,0
97459267218,AA,0,0,0.0,0.0,0
31979969835,D,4,20,640.38,0.0,0
14264488725,C,3,15,1144.39,0.0,0
95077172920,D,4,12,89.81,0.0,0
20771541735,AA,0,0,0.0,0.0,0
21810084121,AA,0,0,0.0,0.0,0
41217291781,C,3,12,25.41,147.87,1
60670631128,A,1,0,0.0,0.0,0
70721838631,AA,0,0,0.0,0.0,0
22017518275,AA,0,0,0.0,0.0,0
35976925067,H,8,185,10861.27,9151.71,1
88893661885,E,5,147,2833.99,8604.87,1
20430265787,AA,0,0,0.0,0.0,0
90629442297,AA,0,0,0.0,0.0,0
78013183345,A,1,0,0.0,0.0,0
99855396379,E,5,74,6800.65,3377.19,1
79571867977,B,2,0,0.0,0.0,0
24086233476,A,1,0,0.0,0.0,0
45459191489,AA,0,0,0.0,0.0,0
12313976366,AA,0,0,0.0,0.0,0
46576332978,B,2,0,0.0,0.0,0
41859924671,C,3,12,757.8,0.0,0
55438570074,AA,0,0,0.0,0.0,0
99729993515,AA,0,0,0.0,0.0,0
71980385219,AA,0,0,0.0,0.0,0
85776332712,G,7,258,3685.53,0.0,0
65884057497,B,2,0,0.0,0.0,0
81991445165,C,3,7,1744.71,0.0,0
15281955689,C,3,4,338.79,0.0,0
40588335920,AA,0,0,0.0,0.0,0
12333825859,B,2,0,0.0,0.0,0
44347518797,A,1,0,0.0,0.0,0
45525917895,C,3,2,18.46,0.0,0
41458184221,C,3,6,660.97,0.0,0
88484471711,B,2,0,0.0,0.0,0
52291755360,B,2,0,0.0,0.0,0
85225234666,A,1,0,0.0,0.0,0
91238129538,H,8,46,17956.86,6007.89,1
17828283789,E,5,49,8596.5,0.0,0
65197061667,B,2,0,0.0,0.0,0
59996513683,H,8,91,9396.42,2863.54,1
22064286123,B,2,0,0.0,0.0,0
38966443830,C,3,5,952.4,0.0,0
90450770773,E,5,77,4402.31,4051.73,1
96132896926,C,3,23,482.57,0.0,0
91332725859,C,3,21,1004.62,0.0,0
27739862887,AA,0,0,0.0,0.0,0
80983375859,B,2,0,0.0,0.0,0
28965113625,G,7,87,6502.86,0.0,0
17656263768,B,2,0,0.0,0.0,0
57680490169,A,1,0,0.0,0.0,0
22353496573,A,1,0,0.0,0.0,0
58148074674,B,2,0,0.0,0.0,0
93229124570,C,3,72,4107.75,0.0,0
22786430925,G,7,134,1593.63,0.0,0
93254443073,AA,0,0,0.0,0.0,0
38584473796,A,1,0,0.0,0.0,0
74968673079,AA,0,0,0.0,0.0,0
89612149715,G,7,166,6409.21,4171.2,1
39916278970,B,2,0,0.0,0.0,0
11954971998,AA,0,0,0.0,0.0,0
75452174424,E,5,89,4783.26,0.0,0
11059453442,F,6,111,6045.77,7067.27,1
71248026350,G,7,102,16753.9,2908.23,1
45760243044,G,7,62,11853.62,3292.45,1
92441930084,A,1,0,0.0,0.0,0
58884813227,C,3,5,2344.73,0.0,0
49441791470,C,3,0,0.0,0.0,0
43553912374,G,7,171,4542.27,6101.86,1
94236117535,C,3,21,136.01,0.0,0
95034428171,C,3,40,173.87,0.0,0
43936776348,B,2,0,0.0,0.0,0
94176135187,AA,0,0,0.0,0.0,0
61512823356,C,3,9,421.52,0.0,0
66684571464,H,8,125,1902.47,0.0,0
34550878417,G,7,221,2353.82,0.0,0
60487848479,AA,0,0,0.0,0.0,0
45776783518,AA,0,0,0.0,0.0,0
19714876148,A,1,0,0.0,0.0,0
16034247176,C,3,28,637.69,0.0,0
52627243550,E,5,109,4125.9,10248.35,1
70524639935,AA,0,0,0.0,0.0,0
75574564878,C,3,17,51.42,0.0,0
30525156182,F,6,196,15817.5,0.0,0
26747530219,C,3,45,1547.28,0.0,0
77027853798,B,2,0,0.0,0.0,0
92075999240,B,2,0,0.0,0.0,0
60475545679,C,3,15,309.54,0.0,0
39822236657,B,2,0,0.0,0.0,0
73052367667,C,3,41,773.66,0.0,0
25426886093,E,5,100,7456.02,7967.94,1
51896832211,F,6,95,966.25,0.0,0
56582418822,B,2,0,0.0,0.0,0
13569233785,C,3,1,113.72,0.0,0
52531311416,AA,0,0,0.0,0.0,0
74275999252,B,2,0,0.0,0.0,0
63765663954,AA,0,0,0.0,0.0,0
79990762080,B,2,0,0.0,0.0,0
39587735257,C,3,0,0.0,0.0,0
78429585167,H,8,235,15220.89,9693.26,1
59724621957,A,1,0,0.0,0.0,0
60512752796,AA,0,0,0.0,0.0,0
12118558149,C,3,14,19.43,0.0,0
39971359540,AA,0,0,0.0,0.0,0
19036058938,C,3,31,623.95,0.0,0
29622694975,D,4,12,888.1,0.0,0
36954266438,C,3,25,656.25,0.0,0
32851540447,B,2,0,0.0,0.0,0
19261176810,AA,0,0,0.0,0.0,0
99890920892,C,3,34,1813.48,63.99,1
30537825391,C,3,10,196.93,0.0,0
56295632747,A,1,0,0.0,0.0,0
88982187972,D,4,1,160.87,0.0,0
72343959767,AA,0,0,0.0,0.0,0
97721268514,E,5,143,12775.66,7415.33,1
59021619890,B,2,0,0.0,0.0,0
91839699313,H,8,127,9963.66,14031.27,1
24913025650,B,2,0,0.0,0.0,0
80062715498,B,2,0,0.0,0.0,0
24411767138,AA,0,0,0.0,0.0,0
84431870696,AA,0,3,0.0,0.0,0
71744435031,G,7,171,2010.22,0.0,0
66543614461,G,7,44,7711.53,5577.19,1
99154123010,B,2,0,0.0,0.0,0
28233397854,B,2,0,0.0,0.0,0
41288438427,C,3,14,171.45,0.0,0
33372749297,F,6,72,2161.21,0.0,0
19617584624,C,3,42,971.0,0.0,0
47156110840,B,2,0,0.0,0.0,0
70948565910,B,2,0,0.0,0.0,0
73267486343,E,5,51,2241.23,8891.17,1
80483687818,A,1,0,0.0,0.0,0
36265773397,B,2,0,0.0,0.0,0
78887592845,B,2,0,0.0,0.0,0
99747459954,C,3,17,34.96,0.0,0
72748934146,A,1,0,0.0,0.0,0
55911840792,C,3,18,937.33,0.0,0
